idx,datetime,summacd,top_mark,bottom_mark,top_price,bottom_price,in_zhongshu,is_top,is_bottom,is_XSG,is_XXD,is_SZBBC,is_XDBBC,is_SZ5BBC,is_XD5BBC,is_SZ7BBC,is_XD7BBC,is_SZZSPZBC,is_XDZSPZBC,is_SZQSBC,is_XDQSBC
117,2026-08-13 09:39:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,2026-08-13 09:42:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,2026-08-13 09:45:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,2026-08-13 09:48:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,2026-08-13 09:51:00,-68.19010000000003,,D,,1118.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
122,2026-08-13 09:54:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,2026-08-13 10:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,2026-08-13 10:03:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,2026-08-13 10:06:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126,2026-08-13 10:12:00,0.0,G,,1183.5,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
127,2026-08-13 10:30:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,2026-08-13 10:36:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,2026-08-13 10:39:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,2026-08-13 10:42:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,2026-08-13 10:45:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,2026-08-13 10:48:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,2026-08-13 10:51:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,2026-08-13 10:54:00,-125.79869999999984,,D,,1099.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
135,2026-08-13 10:57:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,2026-08-13 11:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,2026-08-13 11:03:00,28.07680000000005,G,,1172.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
138,2026-08-13 11:06:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,2026-08-13 11:12:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,2026-08-13 13:30:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141,2026-08-13 13:33:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,2026-08-13 13:39:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,2026-08-13 13:42:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,2026-08-13 13:48:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,2026-08-13 13:51:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,2026-08-13 13:57:00,-74.4565,,D,,1024.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
147,2026-08-13 14:03:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,2026-08-13 14:09:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,2026-08-13 14:21:00,1.0999000000001615,G,,1051.5,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
150,2026-08-13 14:27:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,2026-08-13 14:30:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,2026-08-13 14:33:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,2026-08-13 14:36:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,2026-08-13 14:39:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,2026-08-13 14:45:00,-29.89860000000044,,D,,974.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
156,2026-08-13 14:51:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,2026-08-13 14:54:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,2026-08-13 14:57:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,2026-08-13 21:00:00,15.428300000000036,G,,1117.5,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
160,2026-08-13 21:27:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,2026-08-13 22:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,2026-08-13 22:03:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
163,2026-08-13 22:06:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
164,2026-08-13 22:15:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,2026-08-13 22:21:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,2026-08-13 22:30:00,-135.16269999999986,,D,,926.5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
167,2026-08-13 22:39:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168,2026-08-13 22:42:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,2026-08-13 22:45:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,2026-08-13 22:48:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,2026-08-13 22:54:00,103.62080000000014,G,,1051.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
172,2026-08-13 23:09:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,2026-08-13 23:21:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,2026-08-13 23:27:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,2026-08-13 23:30:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,2026-08-13 23:33:00,-72.45510000000013,,D,,903.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
177,2026-08-13 23:36:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,2026-08-13 23:48:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,2026-08-14 00:09:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180,2026-08-14 00:21:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,2026-08-14 00:24:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,2026-08-14 00:42:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183,2026-08-14 00:51:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,2026-08-14 00:57:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,2026-08-14 01:27:00,179.7516999999998,G,,996.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
186,2026-08-14 09:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,2026-08-14 09:03:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188,2026-08-14 09:06:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189,2026-08-14 09:09:00,-228.96010000000047,,D,,763.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
190,2026-08-14 09:12:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191,2026-08-14 09:18:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192,2026-08-14 09:33:00,0.0,G,,822.5,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
193,2026-08-14 09:42:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,2026-08-14 09:48:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195,2026-08-14 09:51:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,2026-08-14 09:54:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
197,2026-08-14 09:57:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198,2026-08-14 10:06:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199,2026-08-14 10:09:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,2026-08-14 10:30:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,2026-08-14 10:33:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,2026-08-14 10:42:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,2026-08-14 10:45:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,2026-08-14 10:54:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,2026-08-14 11:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,2026-08-14 11:03:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
207,2026-08-14 11:18:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,2026-08-14 11:27:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,2026-08-14 13:33:00,-13.969299999999748,,D,,704.5,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
210,2026-08-14 13:36:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,2026-08-14 13:48:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,2026-08-14 14:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,2026-08-14 14:06:00,99.40700000000017,G,,851.5,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
214,2026-08-14 14:12:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,2026-08-14 14:15:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,2026-08-14 14:18:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,2026-08-14 14:21:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,2026-08-14 14:27:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219,2026-08-14 14:48:00,-16.42599999999993,,D,,821.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
220,2026-08-14 14:57:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,2026-08-14 21:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,2026-08-14 21:03:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,2026-08-14 21:06:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224,2026-08-14 21:12:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225,2026-08-14 21:30:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226,2026-08-14 21:33:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
227,2026-08-14 21:51:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,2026-08-14 22:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229,2026-08-14 22:09:00,303.07349999999906,G,,1114.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
230,2026-08-14 22:39:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
231,2026-08-14 22:45:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,2026-08-14 22:51:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
233,2026-08-14 23:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234,2026-08-14 23:06:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
235,2026-08-14 23:18:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,2026-08-14 23:21:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,2026-08-14 23:24:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,2026-08-14 23:36:00,-445.6504,,D,,995.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
239,2026-08-14 23:39:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240,2026-08-14 23:42:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,2026-08-14 23:51:00,2.478000000000065,G,,1024.5,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
242,2026-08-14 23:54:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
243,2026-08-15 00:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,2026-08-15 00:06:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,2026-08-15 00:18:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
246,2026-08-15 00:27:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,2026-08-15 00:30:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,2026-08-15 00:45:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,2026-08-15 01:42:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,2026-08-15 01:48:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,2026-08-15 01:51:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,2026-08-15 02:09:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,2026-08-15 02:27:00,-98.76529999999912,,D,,921.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
