idx,datetime,open,high,low,close
131,2024-01-19 15:00,25.46,26.37,25.31,25.47
132,2024-01-24 15:00,25.52,25.5,23.69,25.45
133,2024-01-26 15:00,25.6,26.99,26.07,26.29
134,2024-01-29 15:00,26.43,26.64,25.65,25.65
135,2024-01-30 15:00,25.61,25.64,24.81,24.92
136,2024-01-31 15:00,24.0,24.98,23.98,24.26
137,2024-02-02 15:00,24.38,24.64,22.62,23.13
138,2024-02-05 15:00,23.11,23.52,21.4,22.2
139,2024-02-08 15:00,22.2,25.38,22.7,25.12
140,2024-02-20 15:00,25.12,25.94,24.7,25.31
141,2024-02-21 15:00,25.31,26.0,25.03,25.45
142,2024-02-23 15:00,24.96,25.9,24.96,25.7
143,2024-02-26 15:00,25.77,25.99,25.36,25.6
144,2024-02-28 15:00,25.45,25.87,24.98,24.98
145,2024-02-29 15:00,24.61,25.7,24.61,25.5
146,2024-03-01 15:00,25.59,26.0,25.3,25.49
147,2024-03-04 15:00,25.4,25.98,24.95,25.01
148,2024-03-05 15:00,24.98,24.98,23.98,24.13
149,2024-03-06 15:00,23.98,24.59,23.72,23.91
150,2024-03-07 15:00,23.91,24.17,23.44,23.52
151,2024-03-08 15:00,23.69,23.75,23.31,23.51
152,2024-03-12 15:00,23.68,25.97,24.93,25.25
153,2024-03-13 15:00,25.26,25.51,24.52,24.67
154,2024-03-14 15:00,24.51,25.14,24.0,24.27
155,2024-03-15 15:00,24.3,25.27,24.1,25.16
156,2024-03-19 15:00,25.1,25.46,24.99,25.03
157,2024-03-20 15:00,25.03,25.2,24.88,25.08
158,2024-03-21 15:00,25.13,25.13,24.38,24.51
159,2024-03-22 15:00,24.49,24.77,24.04,24.16
160,2024-03-27 15:00,24.16,24.4,23.52,23.52
161,2024-03-28 15:00,23.41,23.97,23.36,23.69
162,2024-03-29 15:00,23.65,24.15,23.65,24.13
163,2024-04-01 15:00,24.13,24.74,24.13,24.58
164,2024-04-02 15:00,24.4,25.75,24.38,25.3
165,2024-04-03 15:00,25.3,26.45,25.2,25.4
166,2024-04-08 15:00,25.69,26.4,24.38,24.38
167,2024-04-09 15:00,24.31,26.38,24.21,26.25
168,2024-04-10 15:00,26.5,26.5,25.25,25.56
169,2024-04-11 15:00,25.4,25.87,24.74,25.17
170,2024-04-12 15:00,25.04,25.17,24.09,24.11
171,2024-04-15 15:00,24.14,24.52,23.27,23.5
172,2024-04-18 15:00,23.46,22.8,21.85,22.33
173,2024-04-23 15:00,22.2,22.18,21.5,21.82
174,2024-04-24 15:00,21.72,22.0,21.03,21.04
175,2024-04-26 15:00,20.82,21.44,20.79,21.26
176,2024-04-30 15:00,21.18,22.31,21.45,21.62
177,2024-05-06 15:00,21.83,22.49,21.83,22.28
178,2024-05-07 15:00,22.28,22.66,22.09,22.58
179,2024-05-08 15:00,22.53,22.53,21.9,21.92
180,2024-05-09 15:00,22.17,23.15,22.16,22.6
181,2024-05-10 15:00,22.6,22.6,21.47,21.59
182,2024-05-13 15:00,21.59,21.6,20.6,20.63
183,2024-05-14 15:00,20.7,20.93,20.43,20.54
184,2024-05-15 15:00,20.4,20.67,20.31,20.32
185,2024-05-17 15:00,20.43,21.49,20.56,21.29
186,2024-05-20 15:00,21.58,22.22,21.29,21.52
187,2024-05-21 15:00,21.52,21.54,21.12,21.4
188,2024-05-22 15:00,21.27,21.47,21.05,21.39
189,2024-05-23 15:00,21.39,21.39,20.6,20.68
190,2024-05-24 15:00,20.84,20.84,20.42,20.43
191,2024-05-27 15:00,20.45,20.61,20.01,20.25
192,2024-05-28 15:00,20.25,20.42,20.0,20.19
193,2024-05-29 15:00,20.35,20.79,20.16,20.48
194,2024-05-31 15:00,20.48,20.88,20.48,20.67
195,2024-06-03 15:00,20.71,20.74,19.78,19.82
196,2024-06-04 15:00,19.82,19.89,19.33,19.39
197,2024-06-05 15:00,19.39,19.57,19.18,19.19
198,2024-06-11 15:00,19.2,18.3,17.71,18.29
199,2024-06-14 15:00,18.37,18.98,18.4,18.8
200,2024-06-18 15:00,18.74,19.36,18.72,18.86
201,2024-06-20 15:00,18.91,18.91,18.45,18.81
202,2024-06-21 15:00,18.73,18.74,18.22,18.35
203,2024-06-24 15:00,18.7,18.7,17.24,17.27
204,2024-06-26 15:00,17.27,17.42,16.93,17.88
205,2024-06-28 15:00,17.72,17.89,17.55,17.36
206,2024-07-01 15:00,17.4,17.63,17.01,17.2
207,2024-07-02 15:00,17.26,17.44,17.0,17.18
208,2024-07-03 15:00,17.23,17.57,17.14,17.35
209,2024-07-04 15:00,17.41,17.41,16.6,16.63
210,2024-07-05 15:00,16.68,16.8,16.44,16.79
211,2024-07-08 15:00,16.76,16.78,16.0,16.04
212,2024-07-09 15:00,15.86,16.25,15.71,15.95
213,2024-07-10 15:00,15.9,16.36,15.83,15.98
214,2024-07-12 15:00,16.45,17.1,16.77,16.8
215,2024-07-15 15:00,16.75,16.93,16.39,16.39
216,2024-07-17 15:00,16.45,16.41,16.08,16.21
217,2024-07-18 15:00,16.06,16.23,15.8,16.07
218,2024-07-19 15:00,16.07,16.46,16.03,16.16
219,2024-07-23 15:00,16.24,16.56,16.18,15.89
220,2024-07-25 15:00,15.91,15.94,15.52,16.01
221,2024-07-26 15:00,16.01,16.32,16.0,16.06
222,2024-07-30 15:00,16.03,16.13,15.74,15.96
223,2024-07-31 15:00,16.04,16.46,15.95,16.44
224,2024-08-01 15:00,16.48,16.72,16.31,16.62
225,2024-08-02 15:00,16.62,16.73,16.41,16.48
226,2024-08-09 15:00,16.43,16.36,15.96,15.98
227,2024-08-13 15:00,16.06,16.11,15.68,16.15
228,2024-08-14 15:00,16.13,16.28,15.96,15.97
229,2024-08-15 15:00,16.04,16.19,15.82,16.14
230,2024-08-16 15:00,16.1,16.2,15.94,16.03
231,2024-08-19 15:00,15.94,16.09,15.4,15.41
232,2024-08-21 15:00,15.45,15.64,15.11,15.43
233,2024-08-22 15:00,15.34,15.89,15.34,15.5
234,2024-08-23 15:00,15.17,15.36,14.45,14.59
235,2024-08-27 15:00,14.55,15.58,14.88,14.92
236,2024-08-28 15:00,14.91,15.17,14.68,15.12
237,2024-08-29 15:00,15.03,15.35,14.95,15.27
238,2024-08-30 15:00,15.32,15.59,15.28,15.37
239,2024-09-02 15:00,15.27,15.46,15.02,15.06
240,2024-09-03 15:00,15.01,15.32,14.9,15.14
241,2024-09-04 15:00,14.93,15.63,14.93,15.37
242,2024-09-05 15:00,15.39,15.78,15.35,15.55
243,2024-09-06 15:00,15.55,15.55,14.99,15.01
244,2024-09-10 15:00,14.8,15.11,14.76,15.24
245,2024-09-12 15:00,15.16,15.67,15.17,15.2
246,2024-09-13 15:00,15.25,15.26,14.87,14.92
247,2024-09-18 15:00,14.88,14.94,14.66,14.82
248,2024-09-23 15:00,14.94,15.37,15.06,15.31
249,2024-09-24 15:00,15.34,15.83,15.34,15.82
250,2024-09-26 15:00,15.88,16.35,15.88,16.35
251,2024-09-27 15:00,16.56,17.57,16.52,17.36
252,2024-09-30 15:00,18.1,20.09,17.63,19.63
253,2024-10-08 15:00,22.8,23.0,20.89,21.8
254,2024-10-09 15:00,21.21,21.9,20.58,20.6
255,2024-10-10 15:00,20.95,21.28,19.81,19.93
256,2024-10-11 15:00,19.92,20.0,18.4,18.56
257,2024-10-14 15:00,18.81,19.01,18.2,18.92
258,2024-10-16 15:00,18.62,19.1,18.5,18.67
259,2024-10-18 15:00,18.67,19.83,18.67,19.43
260,2024-10-23 15:00,19.44,20.24,19.63,20.16
261,2024-10-24 15:00,20.06,20.18,19.4,19.53
262,2024-10-25 15:00,21.94,23.44,20.15,23.44
263,2024-10-29 15:00,25.0,25.01,22.81,23.44
264,2024-10-30 15:00,23.19,23.2,21.6,21.78
265,2024-10-31 15:00,21.5,23.1,21.5,22.96
266,2024-11-01 15:00,22.98,23.4,21.6,21.6
267,2024-11-04 15:00,21.6,21.99,21.18,21.67
268,2024-11-05 15:00,21.71,25.27,21.71,24.33
269,2024-11-06 15:00,25.54,28.45,24.5,24.84
270,2024-11-07 15:00,25.1,25.48,24.21,24.67
271,2024-11-08 15:00,25.26,26.6,24.66,25.06
272,2024-11-11 15:00,24.6,26.2,24.6,26.01
273,2024-11-12 15:00,26.5,27.39,24.98,25.0
274,2024-11-14 15:00,24.68,25.43,23.73,23.74
275,2024-11-15 15:00,23.86,24.29,23.01,23.01
276,2024-11-19 15:00,25.3,27.61,26.05,27.48
277,2024-11-20 15:00,27.4,29.2,27.27,28.33
278,2024-11-21 15:00,27.99,30.84,27.53,29.2
279,2024-11-22 15:00,29.0,29.38,27.37,27.38
280,2024-11-25 15:00,27.24,28.73,27.24,27.55
281,2024-11-26 15:00,27.54,27.76,25.73,25.98
282,2024-11-27 15:00,26.05,26.05,24.9,25.65
283,2024-12-03 15:00,25.75,28.7,26.66,27.5
284,2024-12-05 15:00,27.2,27.2,25.72,28.45
285,2024-12-09 15:00,28.35,28.98,27.46,26.97
286,2024-12-11 15:00,28.0,27.77,26.62,27.3
287,2024-12-12 15:00,27.03,27.03,26.26,26.57
288,2024-12-13 15:00,26.57,26.94,24.44,24.5
289,2024-12-16 15:00,24.49,24.88,23.84,24.0
290,2024-12-17 15:00,24.02,24.19,22.97,23.0
291,2024-12-18 15:00,23.0,23.25,22.72,22.87
292,2024-12-19 15:00,22.58,23.08,22.57,22.87
293,2024-12-25 15:00,22.94,24.3,23.05,23.38
294,2024-12-27 15:00,24.53,24.53,23.81,24.1
295,2024-12-31 15:00,24.0,24.17,23.32,23.38
296,2025-01-02 15:00,23.39,23.97,22.8,23.18
297,2025-01-03 15:00,23.05,23.43,21.68,21.94
298,2025-01-10 15:00,21.73,21.8,20.8,20.97
299,2025-01-13 15:00,20.86,21.44,20.5,21.39
300,2025-01-14 15:00,21.55,21.93,21.44,21.9
301,2025-01-17 15:00,22.02,22.38,21.57,22.06
302,2025-01-21 15:00,22.04,22.5,21.77,22.12
303,2025-01-22 15:00,22.05,22.06,21.24,21.37
304,2025-01-23 15:00,21.55,22.15,21.46,21.46
305,2025-01-24 15:00,21.46,21.98,21.34,21.86
306,2025-01-27 15:00,22.0,22.25,21.77,21.86
307,2025-02-05 15:00,21.87,22.23,21.61,22.03
308,2025-02-06 15:00,22.03,22.98,21.82,22.83
309,2025-02-10 15:00,22.65,23.65,23.03,23.32
310,2025-02-11 15:00,23.32,23.49,22.88,23.09
311,2025-02-12 15:00,23.1,23.52,22.9,23.38
312,2025-02-13 15:00,23.37,24.39,23.3,23.6
313,2025-02-14 15:00,23.62,24.93,23.62,24.36
314,2025-02-17 15:00,23.88,24.37,23.55,23.76
315,2025-02-20 15:00,23.96,26.49,24.91,24.92
316,2025-02-21 15:00,25.0,25.31,24.57,25.08
317,2025-02-24 15:00,25.08,25.08,24.46,24.75
318,2025-02-26 15:00,24.75,25.48,24.77,25.28
319,2025-03-03 15:00,25.61,26.73,24.92,25.7
320,2025-03-04 15:00,25.7,26.0,24.75,25.02
321,2025-03-05 15:00,25.02,25.04,24.34,24.54
322,2025-03-06 15:00,24.62,25.19,24.51,24.76
323,2025-03-10 15:00,24.67,24.42,23.8,24.03
324,2025-03-11 15:00,24.0,24.09,23.3,23.76
325,2025-03-12 15:00,23.79,24.02,22.89,23.13
326,2025-03-13 15:00,23.13,23.2,22.76,23.08
327,2025-03-14 15:00,23.08,23.62,22.91,23.58
328,2025-03-18 15:00,23.58,23.8,23.17,23.36
329,2025-03-19 15:00,23.41,23.41,22.61,22.67
330,2025-03-20 15:00,22.67,23.23,22.51,22.56
331,2025-03-25 15:00,22.7,22.64,21.71,22.33
332,2025-03-26 15:00,22.25,23.07,22.02,22.72
333,2025-03-27 15:00,22.62,23.1,22.2,22.37
334,2025-03-28 15:00,22.35,22.67,21.85,21.89
335,2025-03-31 15:00,21.9,22.19,21.6,22.01
336,2025-04-01 15:00,22.05,22.38,22.01,22.19
337,2025-04-02 15:00,22.09,22.5,22.09,22.33
338,2025-04-03 15:00,22.15,22.47,22.04,22.27
339,2025-04-09 15:00,21.21,19.33,17.61,19.21
340,2025-04-11 15:00,19.83,20.1,19.52,19.83
341,2025-04-14 15:00,20.04,20.37,19.83,20.14
342,2025-04-16 15:00,20.29,20.91,20.1,20.5
343,2025-04-17 15:00,20.24,21.16,20.24,21.0
344,2025-04-18 15:00,20.86,21.22,20.54,20.8
345,2025-04-23 15:00,20.6,21.25,20.92,21.2
346,2025-04-24 15:00,21.2,21.88,21.04,21.8
347,2025-04-25 15:00,21.52,21.89,21.15,21.2
348,2025-04-28 15:00,21.11,21.2,20.71,20.81
349,2025-04-29 15:00,20.81,21.57,20.81,21.3
350,2025-05-06 15:00,21.16,21.88,21.4,21.75
351,2025-05-08 15:00,21.76,22.23,21.52,21.7
352,2025-05-09 15:00,21.66,21.78,21.2,21.63
353,2025-05-12 15:00,21.75,21.92,21.56,21.79
354,2025-05-13 15:00,21.93,22.16,21.74,21.89
355,2025-05-14 15:00,21.9,21.9,21.5,21.59
356,2025-05-15 15:00,21.65,21.65,21.16,21.3
357,2025-05-16 15:00,21.46,21.57,21.14,21.17
358,2025-05-19 15:00,21.17,21.35,20.8,21.19
359,2025-05-20 15:00,21.1,21.18,20.78,21.15
360,2025-05-21 15:00,21.15,21.75,20.93,21.07
361,2025-05-22 15:00,20.93,21.2,20.51,20.55
362,2025-05-23 15:00,20.6,20.82,20.37,20.37
363,2025-05-26 15:00,20.56,20.58,20.09,20.46
364,2025-05-27 15:00,20.46,20.86,20.25,20.8
365,2025-05-28 15:00,20.9,20.9,20.32,20.45
366,2025-05-29 15:00,20.29,20.83,20.29,20.8
367,2025-06-03 15:00,20.8,21.48,20.58,21.01
368,2025-06-06 15:00,21.11,22.33,21.36,21.82
369,2025-06-09 15:00,21.99,22.48,21.82,22.38
370,2025-06-11 15:00,22.5,25.8,23.54,23.65
371,2025-06-12 15:00,23.5,25.3,23.3,24.82
372,2025-06-13 15:00,24.45,26.29,24.45,25.92
373,2025-06-17 15:00,25.79,27.42,25.18,25.58
374,2025-06-18 15:00,26.01,26.01,23.51,25.0
375,2025-06-19 15:00,25.56,27.98,25.51,25.54
376,2025-06-20 15:00,25.09,26.26,24.73,24.73
377,2025-06-23 15:00,24.46,26.19,24.33,25.85
378,2025-06-24 15:00,25.93,31.02,25.88,31.02
379,2025-06-25 15:00,32.65,33.63,30.2,32.49
380,2025-06-27 15:00,31.33,37.79,32.73,33.95
381,2025-07-01 15:00,33.5,33.84,31.08,33.02
382,2025-07-02 15:00,32.69,34.88,32.0,34.5
383,2025-07-04 15:00,34.38,40.8,35.5,36.2
384,2025-07-07 15:00,34.32,36.45,33.54,34.26
385,2025-07-08 15:00,34.0,35.58,33.4,34.62
386,2025-07-09 15:00,34.29,34.32,32.7,32.92
387,2025-07-10 15:00,32.59,33.8,32.26,32.71
388,2025-07-11 15:00,32.78,33.18,32.0,32.28
389,2025-07-14 15:00,31.88,32.77,31.8,31.99
390,2025-07-16 15:00,31.98,31.29,30.38,31.05
391,2025-07-17 15:00,31.8,32.2,30.8,31.85
392,2025-07-18 15:00,31.0,34.38,30.92,34.15
393,2025-07-21 15:00,34.0,35.77,33.5,34.8
394,2025-07-22 15:00,34.3,36.5,33.74,34.35
395,2025-07-23 15:00,34.0,34.0,32.58,33.2
396,2025-07-24 15:00,33.0,34.77,33.0,33.54
397,2025-07-28 15:00,33.5,34.13,32.88,34.8
398,2025-07-29 15:00,34.81,35.38,33.22,33.87
399,2025-07-30 15:00,34.21,34.23,31.5,31.9
400,2025-08-01 15:00,31.8,36.53,33.61,34.7
401,2025-08-05 15:00,34.62,38.0,35.6,36.1
402,2025-08-06 15:00,35.84,36.88,35.12,35.61
403,2025-08-07 15:00,35.28,35.6,34.25,34.6
404,2025-08-08 15:00,34.35,34.76,33.8,34.1
405,2025-08-11 15:00,34.68,35.56,34.1,34.83
406,2025-08-12 15:00,34.86,35.32,33.3,34.55
407,2025-08-14 15:00,34.3,36.01,34.22,33.42
408,2025-08-15 15:00,33.27,34.66,33.27,34.24
409,2025-08-18 15:00,34.2,36.89,34.05,35.76
410,2025-08-19 15:00,35.99,37.79,35.35,36.41
411,2025-08-21 15:00,36.18,36.63,34.2,34.43
412,2025-08-22 15:00,34.48,36.25,34.11,35.46
413,2025-08-25 15:00,35.47,38.2,35.22,36.3
414,2025-08-26 15:00,36.3,36.7,35.06,35.21
415,2025-08-27 15:00,35.21,36.2,33.8,33.84
416,2025-08-28 15:00,33.6,34.47,31.41,32.65
417,2025-08-29 15:00,32.38,34.95,32.04,33.85
418,2025-09-01 15:00,33.62,35.55,33.5,35.27
419,2025-09-04 15:00,35.5,37.65,35.0,35.47
420,2025-09-05 15:00,35.55,42.56,35.45,42.56
421,2025-09-09 15:00,46.17,50.7,45.92,46.2
422,2025-09-12 15:00,44.36,46.0,43.43,44.84
423,2025-09-15 15:00,44.5,46.66,44.02,44.06
424,2025-09-17 15:00,44.0,45.4,42.83,43.36
425,2025-09-18 15:00,42.88,43.6,41.7,42.12
426,2025-09-19 15:00,42.28,42.97,41.3,41.5
427,2025-09-25 15:00,41.7,41.92,39.58,40.55
428,2025-09-26 15:00,40.11,41.25,38.95,39.4
429,2025-09-29 15:00,39.41,45.8,39.41,44.29
430,2025-10-10 15:00,44.13,50.7,47.03,47.34
431,2025-10-14 15:00,45.91,48.3,44.95,44.95
432,2025-10-15 15:00,45.4,47.59,42.81,43.13
433,2025-10-16 15:00,43.01,44.95,42.56,43.04
434,2025-10-17 15:00,43.04,47.19,43.04,43.28
435,2025-10-21 15:00,45.0,51.0,45.06,45.47
436,2025-10-22 15:00,45.3,45.3,42.69,43.31
437,2025-10-23 15:00,42.99,43.72,41.34,43.05
438,2025-10-24 15:00,42.81,44.2,42.46,43.12
439,2025-10-27 15:00,43.65,43.95,40.8,41.25
440,2025-10-28 15:00,41.15,43.3,40.5,42.6
441,2025-10-29 15:00,42.5,44.29,42.35,43.3
442,2025-10-30 15:00,43.5,48.28,42.6,46.34
443,2025-10-31 15:00,47.4,51.77,47.4,48.09
444,2025-11-03 15:00,48.33,48.99,44.63,47.18
445,2025-11-04 15:00,46.95,52.5,46.95,51.13
446,2025-11-05 15:00,50.0,55.66,49.99,54.2
