idx,datetime,open,high,low,close
66,2026-08-12 14:42:00.000000,195.0,195.0,192.5,194.5
67,2026-08-12 14:48:00.000000,194.5,191.0,188.0,189.0
68,2026-08-12 14:51:00.000000,189.0,190.0,187.0,189.5
69,2026-08-12 14:57:00.000000,189.5,191.5,188.5,190.5
70,2026-08-12 21:03:00.000000,172.0,169.0,152.0,164.0
71,2026-08-12 21:18:00.000000,164.0,172.0,164.0,169.0
72,2026-08-12 21:21:00.000000,169.0,175.0,167.5,173.5
73,2026-08-12 21:33:00.000000,173.5,186.5,179.5,185.0
74,2026-08-12 21:36:00.000000,185.0,189.5,182.0,188.5
75,2026-08-12 21:42:00.000000,188.5,195.5,188.5,183.0
76,2026-08-12 21:45:00.000000,183.0,183.5,177.5,178.0
77,2026-08-12 21:48:00.000000,178.0,178.0,172.5,174.5
78,2026-08-12 21:57:00.000000,174.5,175.0,169.5,173.0
79,2026-08-12 22:00:00.000000,173.0,178.0,171.5,176.5
80,2026-08-12 22:03:00.000000,176.5,177.5,170.0,170.5
81,2026-08-12 22:12:00.000000,170.5,170.0,167.0,169.5
82,2026-08-12 22:21:00.000000,169.5,171.5,168.5,171.0
83,2026-08-12 22:24:00.000000,171.0,174.5,170.0,172.0
84,2026-08-12 22:27:00.000000,172.0,173.0,168.0,172.5
85,2026-08-12 22:30:00.000000,172.5,178.0,168.5,176.0
86,2026-08-12 22:36:00.000000,176.0,186.0,179.0,182.0
87,2026-08-12 22:39:00.000000,182.0,184.0,176.5,178.5
88,2026-08-12 22:45:00.000000,178.5,175.0,169.5,175.0
89,2026-08-12 22:48:00.000000,175.0,179.0,175.0,178.0
90,2026-08-12 23:03:00.000000,178.0,188.0,180.0,181.5
91,2026-08-12 23:09:00.000000,181.5,178.5,175.5,177.0
92,2026-08-12 23:12:00.000000,177.0,177.0,172.5,176.0
93,2026-08-12 23:15:00.000000,176.0,180.0,175.5,178.0
94,2026-08-12 23:21:00.000000,178.0,177.5,174.0,175.5
95,2026-08-12 23:24:00.000000,175.5,177.0,173.5,176.0
96,2026-08-12 23:36:00.000000,176.0,181.0,177.5,178.5
97,2026-08-12 23:39:00.000000,178.5,181.5,178.5,179.0
98,2026-08-12 23:45:00.000000,179.0,180.5,176.0,180.5
99,2026-08-12 23:48:00.000000,180.5,186.0,179.5,185.5
100,2026-08-12 23:51:00.000000,185.5,190.0,182.0,182.5
101,2026-08-12 23:54:00.000000,182.5,184.0,179.0,179.5
102,2026-08-13 00:00:00.000000,179.5,180.5,175.5,179.5
103,2026-08-13 00:06:00.000000,179.5,183.5,180.5,181.0
104,2026-08-13 00:09:00.000000,181.0,183.0,180.0,180.0
