idx,datetime,summacd,top_mark,bottom_mark,top_price,bottom_price,in_zhongshu,is_top,is_bottom,is_XSG,is_XXD,is_SZBBC,is_XDBBC,is_SZ5BBC,is_XD5BBC,is_SZ7BBC,is_XD7BBC,is_SZZSPZBC,is_XDZSPZBC,is_SZQSBC,is_XDQSBC
81,2023-10-11 15:00:00,18.308200000000006,G,,106.5500030517578,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
82,2023-10-13 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,2023-10-16 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,2023-10-17 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,2023-10-18 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,2023-10-19 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,2023-10-20 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,2023-10-23 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,2023-10-24 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,2023-10-26 15:00:00,-7.073000000000008,,D,,92.01000213623048,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
91,2023-10-27 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,2023-10-30 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,2023-10-31 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,2023-11-01 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,2023-11-02 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,2023-11-03 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,2023-11-06 15:00:00,8.3442,G,,110.22000122070312,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
98,2023-11-07 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,2023-11-08 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,2023-11-10 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,2023-11-13 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,2023-11-14 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,2023-11-15 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,2023-11-17 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,2023-11-20 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,2023-11-21 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,2023-11-22 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,2023-11-24 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,2023-11-27 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,2023-11-28 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,2023-11-29 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,2023-12-01 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,2023-12-04 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,2023-12-05 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,2023-12-07 15:00:00,-29.27789999999997,,D,,89.19999694824219,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
116,2023-12-08 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,2023-12-11 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,2023-12-13 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
